id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
120721,IRQ-2014-1-448-385,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-08-23,Iraq: Programme summary of Kurdish NRT satellite TV news 1800 gmt 22 Aug 14""",BBC Monitoring Middle East,2014-08-23,Iraq: Programme summary of Kurdish NRT satellite TV news 1800 gmt 22 Aug 14,"NRT TV, Sulaymaniyah",2,Jalawlā’ town,Jalawla town (villages around),Diyālá province,Qaḑā’ Khānaqīn,34.277248,45.177861,POINT (45.177861 34.277248),179011,Iraq,645,Middle East,1,1,08/23/2014 00:00:00,08/23/2014 00:00:00,3,10,0,0,13,13,13,
120722,IRQ-2014-1-448-386,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,2,"""Agence France Presse,2014-08-23,Two dead as suicide bomber hits Iraq intelligence HQ"";""Reuters News,2014-08-23,Suicide bomber attacks Baghdad intelligence headquarters, 8 dead""",Agence France Presse;Reuters News,2014-08-23;2014-08-23,"Two dead as suicide bomber hits Iraq intelligence HQ;Suicide bomber attacks Baghdad intelligence headquarters, 8 dead",Officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/23/2014 00:00:00,08/23/2014 00:00:00,0,1,0,8,9,9,9,
120723,IRQ-2014-1-448-387,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,2,"""Agence France Presse,2014-08-23,Car bombs kill 21 in Iraq's Kirkuk"";""Agence France Presse,2014-08-25,Syria 'ready to cooperate' over jihadists accused of atrocities""",Agence France Presse;Agence France Presse,2014-08-23;2014-08-25,Car bombs kill 21 in Iraq's Kirkuk;Syria 'ready to cooperate' over jihadists accused of atrocities,A senior police officer and a doctor,1,Kirkūk town,Kirkuk town,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,Middle East,1,1,08/23/2014 00:00:00,08/23/2014 00:00:00,0,3,0,24,27,27,27,
120724,IRQ-2014-1-448-388,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Reuters News,2014-08-23,UPDATE 5-Bombs kill at least 35 across Iraq a day after mosque shooting""",Reuters News,2014-08-23,UPDATE 5-Bombs kill at least 35 across Iraq a day after mosque shooting,Reuters,1,Tikrīt town,Tikrit town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,Middle East,1,1,08/23/2014 00:00:00,08/23/2014 00:00:00,9,1,0,0,10,10,10,
120725,IRQ-2014-3-1076-74,2014,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,1,"""Reuters News,2014-08-24,Car bomb in Shi'ite area of Baghdad kills seven-police""",Reuters News,2014-08-24,Car bomb in Shi'ite area of Baghdad kills seven-police,Police and medical sources,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/24/2014 00:00:00,08/24/2014 00:00:00,0,0,7,0,7,7,7,
120727,IRQ-2014-1-448-389,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-08-24,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 24 Aug 14""",BBC Monitoring Middle East,2014-08-24,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 24 Aug 14,Kurdish News Network satellite TV,1,Makhmūr town,Makhmur town,Arbīl province,Qaḑā’ Makhmūr,35.776217,43.579738,POINT (43.579738 35.776217),181168,Iraq,645,Middle East,1,1,08/24/2014 00:00:00,08/24/2014 00:00:00,0,3,0,0,3,3,3,
120728,IRQ-2014-3-1076-75,2014,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,1,"""Agence France Presse,2014-08-25,11 die as suicide bomber targets Iraq Shiite worshippers""",Agence France Presse,2014-08-25,11 die as suicide bomber targets Iraq Shiite worshippers,Security and medical officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/25/2014 00:00:00,08/25/2014 00:00:00,0,0,11,0,11,11,11,
120729,IRQ-2014-1-448-390,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-08-25,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 25 Aug 14""",BBC Monitoring Middle East,2014-08-25,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 25 Aug 14,Field commander,4,Şalāḩ ad Dīn province,Salah-al-Din province (Yangijah town (near)),Şalāḩ ad Dīn province,,34.500000,43.650000,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,08/25/2014 00:00:00,08/25/2014 00:00:00,0,20,0,0,20,20,20,
120730,IRQ-2014-3-1076-76,2014,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,1,"""Reuters News,2014-08-25,UPDATE 2-Iraq's Abadi hopeful on new government, suicide bomber kills nine""",Reuters News,2014-08-25,"UPDATE 2-Iraq's Abadi hopeful on new government, suicide bomber kills nine",Police and medical sources,1,Karbalā’ town,Karbala town,Karbalā’ province,Qaḑā Karbalā’,32.597902,44.016482,POINT (44.016482 32.597902),176849,Iraq,645,Middle East,1,1,08/25/2014 00:00:00,08/25/2014 00:00:00,0,0,0,4,4,4,4,
120731,IRQ-2014-3-1076-77,2014,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,2,"""Agence France Presse,2014-08-26,Car bomb kills 10 at busy Baghdad intersection: officials"";""Agence France Presse,2014-08-26,Car bomb kills 15 at busy Baghdad intersection: officials""",Agence France Presse;Agence France Presse,2014-08-26;2014-08-26,Car bomb kills 10 at busy Baghdad intersection: officials;Car bomb kills 15 at busy Baghdad intersection: officials,Iraqi security officials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/26/2014 00:00:00,08/26/2014 00:00:00,0,0,0,15,15,15,15,
120733,IRQ-2014-1-448-392,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-08-28,Iraq: Programme summary of Kurdish NRT satellite TV news 1800 gmt 27 Aug 14""",BBC Monitoring Middle East,2014-08-28,Iraq: Programme summary of Kurdish NRT satellite TV news 1800 gmt 27 Aug 14,NRT TV,1,Jalawlā’ town,Jalawla town,Diyālá province,Qaḑā’ Khānaqīn,34.277248,45.177861,POINT (45.177861 34.277248),179011,Iraq,645,Middle East,1,1,08/28/2014 00:00:00,08/28/2014 00:00:00,3,0,0,0,3,3,3,
120734,IRQ-2014-1-448-393,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Agence France Presse,2014-08-28,Iraqi forces retake villages on way to besieged town""",Agence France Presse,2014-08-28,Iraqi forces retake villages on way to besieged town,Brigadier General Khalaf Jassem,2,Al ‘Az̧īm town,Azim town (villages north of),Diyālá province,Qaḑā’ al Khāliş,34.275441,44.538533,POINT (44.538533 34.275441),179010,Iraq,645,Middle East,1,1,08/28/2014 00:00:00,08/28/2014 00:00:00,0,25,0,0,25,25,25,
120735,IRQ-2014-1-448-394,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-08-28,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 28 Aug 14""",BBC Monitoring Middle East,2014-08-28,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 28 Aug 14,Security source,5,Road between Bayji town and Tikrit town,Road between Bayji refinery and Tikrit town (Speicher military near),Şalāḩ ad Dīn province,,34.740217,43.580113,POINT (43.580113 34.740217),179728,Iraq,645,Middle East,1,1,08/28/2014 00:00:00,08/28/2014 00:00:00,0,3,0,0,3,3,3,
120736,IRQ-2014-1-448-395,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,2,"""BBC Monitoring Middle East,2014-08-30,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 29 Aug 14"";""BBC Monitoring Middle East,2014-08-30,Iraq: Programme summary of Kurdish NRT Satellite TV news 1900 gmt 29 Aug 14""",BBC Monitoring Middle East;BBC Monitoring Middle East,2014-08-30;2014-08-30,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 29 Aug 14;Iraq: Programme summary of Kurdish NRT Satellite TV news 1900 gmt 29 Aug 14,Kurdish News Network satellite,1,Ţūzkhūrmātū town,Tuz Khurmatu town,Şalāḩ ad Dīn province,Tooz district,34.888083,44.632564,POINT (44.632564 34.888083),179730,Iraq,645,Middle East,1,1,08/30/2014 00:00:00,08/30/2014 00:00:00,0,0,0,5,5,5,5,
120737,IRQ-2014-1-448-396,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,4,"""Agence France Presse,2014-08-30,Suicide bomber targets Iraqi forces, killing seven"";""Reuters News,2014-08-30,Suicide bomber kills at least 11 people south of Baghdad"";""Reuters News,2014-08-30,Suicide bomber kills at least 11 people south of Baghdad"";""Reuters News,2014-08-31,Suicide bomber kills 37 in western Iraq -police officers, medical official""",Agence France Presse;Reuters News;Reuters News;Reuters News,2014-08-30;2014-08-30;2014-08-30;2014-08-31,"Suicide bomber targets Iraqi forces, killing seven;Suicide bomber kills at least 11 people south of Baghdad;Suicide bomber kills at least 11 people south of Baghdad;Suicide bomber kills 37 in western Iraq -police officers, medical official",Security and medical officials,1,Al Yūsufīyah town,Yusufiyah town,Baghdād province,Qaḑā’ al Maḩmūdīyah,33.083925,44.256892,POINT (44.256892 33.083925),177569,Iraq,645,Middle East,1,1,08/30/2014 00:00:00,08/30/2014 00:00:00,7,1,0,4,12,12,12,
120738,IRQ-2014-1-448-397,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Reuters News,2014-08-31,UPDATE 4-U.S. planes strike militants near Iraq's Amerli, airdrop aid""",Reuters News,2014-08-31,"UPDATE 4-U.S. planes strike militants near Iraq's Amerli, airdrop aid",A major in the Iraqi army,5,Road between Azim town and Injana village,Road between Azim (Diyala) and the village of Injana,Diyālá province,,34.385129,44.581374,POINT (44.581374 34.385129),179010,Iraq,645,Middle East,1,1,08/30/2014 00:00:00,08/30/2014 00:00:00,0,0,0,0,0,40,0,
120739,IRQ-2014-1-448-398,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,3,"""Agence France Presse,2014-08-31,10 killed in bomb attacks on Iraq forces in Ramadi"";""Agence France Presse,2014-08-31,13 killed in bomb attacks on Iraq forces in Ramadi"";""Reuters News,2014-08-31,Suicide bomber kills 37 in western Iraq -police officers, medical official""",Agence France Presse;Agence France Presse;Reuters News,2014-08-31;2014-08-31;2014-08-31,"10 killed in bomb attacks on Iraq forces in Ramadi;13 killed in bomb attacks on Iraq forces in Ramadi;Suicide bomber kills 37 in western Iraq -police officers, medical official",Iraqi police and a doctor,1,Ramādī town,Ramadi town,Al Anbār province,Qaḑā’ ar Ramādī,33.420560,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/31/2014 00:00:00,08/31/2014 00:00:00,22,2,15,0,39,39,39,
120742,IRQ-2014-1-448-400.1,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-01,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 1 Sep 14""",BBC Monitoring Middle East,2014-09-01,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 1 Sep 14,Gali Kurdistan Satellite TV,2,Sulaymān Bak town,Sulayman Bik town (near),Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,Middle East,2,2,08/30/2014 00:00:00,09/01/2014 00:00:00,0,1,0,0,1,1,1,
120743,IRQ-2014-1-448-401,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-01,Iraqi security forces foil ""terrorist"" attack on Tikrit University - TV""",BBC Monitoring Middle East,2014-09-01,"Iraqi security forces foil ""terrorist"" attack on Tikrit University - TV","Al-Iraqiyah TV, Baghdad",1,Tikrīt town,Tikrit town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,Middle East,1,1,09/01/2014 00:00:00,09/01/2014 00:00:00,0,20,0,0,20,20,20,
120744,IRQ-2014-1-448-402,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Agence France Presse,2014-09-01,Iraqi forces on offensive after breaking jihadist siege""",Agence France Presse,2014-09-01,Iraqi forces on offensive after breaking jihadist siege,Offcials,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/01/2014 00:00:00,09/01/2014 00:00:00,0,0,0,9,9,9,9,
120745,IRQ-2014-1-448-403,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-02,Iraq: Programme summary of Kurdish NRT Satellite TV news 1900 gmt 01 Sep 14""",BBC Monitoring Middle East,2014-09-02,Iraq: Programme summary of Kurdish NRT Satellite TV news 1900 gmt 01 Sep 14,"NRT TV, Sulaymaniyah",1,Sulaymān Bak town,Sulayman Bik town,Şalāḩ ad Dīn province,Tooz district,34.794281,44.666707,POINT (44.666707 34.794281),179730,Iraq,645,Middle East,1,1,09/01/2014 00:00:00,09/01/2014 00:00:00,1,0,0,0,1,1,1,
120746,IRQ-2014-1-448-404,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-03,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 02 Sep 14""",BBC Monitoring Middle East,2014-09-03,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 02 Sep 14,Kurdish News Network satellite TV,2,Zummār town,Zumar town (sub-district),Nīnawá province,Qaḑā’ Tall ‘Afar,36.766667,42.633333,POINT (42.633333 36.766667),182606,Iraq,645,Middle East,1,1,09/02/2014 00:00:00,09/02/2014 00:00:00,0,3,0,0,3,3,3,
120748,IRQ-2014-1-448-405,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-03,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 03 Sep 14""",BBC Monitoring Middle East,2014-09-03,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 03 Sep 14,Gali Kurdistan Satellite TV,1,Tikrīt town,Tikrit town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,POINT (43.678606 34.615807),179728,Iraq,645,Middle East,1,1,09/03/2014 00:00:00,09/03/2014 00:00:00,0,1,0,0,1,1,1,
120828,IRN-1999-1-246-10000,1999,True,Clear,1,1-143,338,Iran:Government,246,753,Government of Iran - MEK,630,114,Government of Iran,1151,308,MEK,-1,r 11/3,,,,MKO,2,Al ‘Amārah town,"Ammarah, Iraq",Maysān  province,Qaḑā al ‘Amārah,31.835876,47.143995,POINT (47.143995 31.835876),175415,Iraq,645,Middle East,1,1,03/10/1999 00:00:00,03/10/1999 00:00:00,1,0,0,0,1,1,1,
120835,IRN-1993-1-246-10000,1993,True,Clear,1,1-143,338,Iran:Government,246,753,Government of Iran - MEK,630,114,Government of Iran,1151,308,MEK,-1,r 12/1,,,,MEK,3,Qaḑā’ Mandalī,"near Mandali, 120 km (75 miles) northeast of Baghdad",Diyālá province,Qaḑā’ Mandalī,33.500000,45.400000,POINT (45.400000 33.500000),178291,Iraq,645,Middle East,1,1,01/11/1993 00:00:00,01/11/1993 00:00:00,0,1,0,0,1,1,1,
120861,IRQ-2014-1-448-407.1,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Reuters News,2014-09-04,Islamic State kidnaps 40 men in Iraq's Kirkuk region: residents""",Reuters News,2014-09-04,Islamic State kidnaps 40 men in Iraq's Kirkuk region: residents,The Ministry of Defense,1,Mosul town,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335000,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,2,0,0,2,1,2,
120862,IRQ-2014-1-448-407.2,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""Reuters News,2014-09-04,Islamic State kidnaps 40 men in Iraq's Kirkuk region: residents""",Reuters News,2014-09-04,Islamic State kidnaps 40 men in Iraq's Kirkuk region: residents,The Ministry of Defense,1,Tall ‘Afar town,Tal Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,1,0,0,1,2,1,
120863,IRQ-2014-1-448-408,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-04,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 04 Sep 14""",BBC Monitoring Middle East,2014-09-04,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 04 Sep 14,Gali Kurdistan Satellite TV,1,Al ‘Alam town,Alam town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.644722,43.700000,POINT (43.700000 34.644722),179728,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,4,0,0,4,4,4,
120864,IRQ-2014-3-1076-78,2014,True,Clear,3,1076,506,IS - Civilians,1076,973,IS - Civilians,1076,234,IS,9999,1,Civilians,2,"""Reuters News,2014-09-04,Car bomb in Shi'ite area of Baghdad kills 12, wounds 30: police"";""Agence France Presse,2014-09-04,Baghdad car bombs kills at least 17""",Reuters News;Agence France Presse,2014-09-04;2014-09-04,"Car bomb in Shi'ite area of Baghdad kills 12, wounds 30: police;Baghdad car bombs kills at least 17",Police,1,Baghdād city,"Baghdad city (Kadhamiya, Karrada)",Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,0,0,17,17,17,17,
120865,IRQ-2014-1-448-409.1,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 04 Sep 14""",BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 04 Sep 14,Kurdish News Network satellite TV website,1,Zummār town,Zummar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.766667,42.633333,POINT (42.633333 36.766667),182606,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,11,0,0,11,11,11,
120866,IRQ-2014-1-448-409.2,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 04 Sep 14""",BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 04 Sep 14,Kurdish News Network satellite TV website,1,Rabī‘ah town,Rabi'a town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.802620,42.099519,POINT (42.099519 36.802620),182605,Iraq,645,Middle East,1,1,09/04/2014 00:00:00,09/04/2014 00:00:00,0,11,0,0,11,11,11,
120867,IRQ-2014-1-448-410,2014,True,Clear,1,1-62,259,Iraq:Government,448,524,Government of Iraq - IS,645,116,Government of Iraq,1076,234,IS,1,"""BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 05 Sep 14""",BBC Monitoring Middle East,2014-09-05,Iraq: Programme summary of Gali Kurdistan Satellite TV news 0800 gmt 05 Sep 14,Gali Kurdistan Satellite TV,2,Barţalah town,"Bartalah town (near, area/sub-district)",Nīnawá province,Qaḑā’ al Ḩamdānīyah,36.351929,43.379197,POINT (43.379197 36.351929),181887,Iraq,645,Middle East,1,1,09/05/2014 00:00:00,09/05/2014 00:00:00,0,5,0,0,5,5,5,
